screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
joelle_dewulf,Joelle Dewulf,2337999540,1.11E+18,/joelle_dewulf/status/1106870365559709696,3/16/19 10:50,1552733434,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald http://bit.ly/2FhpBAr ",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2FhpBAr"" dir=""ltr"" href=""https://t.co/Sv9ucVJWL3"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2FhpBAr""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2FhpBAr</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2FhpBAr'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
justseenthistec,Just Seen This TECH,3121848208,1.11E+18,/justseenthistec/status/1106870015649898496,3/16/19 10:49,1552733351,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald https://ift.tt/2W6NFvx ",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2W6NFvx"" dir=""ltr"" href=""https://t.co/nubsWgDq0M"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2W6NFvx""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2W6NFvx</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['https://ift.tt/2W6NFvx'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
Tribune_Health,N.Y. Tribune Health,7.32E+17,1.11E+18,/Tribune_Health/status/1106869131318648833,3/16/19 10:45,1552733140,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald http://bit.ly/2UEZA3d ",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald <a class=""twitter-timeline-link"" data-expanded-url=""http://bit.ly/2UEZA3d"" dir=""ltr"" href=""https://t.co/7wWYSa3Ejo"" rel=""nofollow noopener"" target=""_blank"" title=""http://bit.ly/2UEZA3d""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">bit.ly/2UEZA3d</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://bit.ly/2UEZA3d'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
Shikai32,Ayubi,4843233834,1.11E+18,/Shikai32/status/1106868955849859072,3/16/19 10:44,1552733098,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald

Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday  Omaha World-Herald

Nebraska battle… https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald

<strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday  Omaha World-Herald

<strong>Nebraska</strong> battle… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html"" dir=""ltr"" href=""https://t.co/o0tsaQPaPl"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">omaha.com/news/nebraska/</span><span class=""invisible"">nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
GlobaHealthNews,Global Health News,142608660,1.11E+18,/GlobaHealthNews/status/1106866557181980672,3/16/19 10:35,1552732526,"""Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald"" https://ift.tt/2W6NFvx  #HealthNews",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""<strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald"" <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2W6NFvx"" dir=""ltr"" href=""https://t.co/VG3D5sjXBr"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2W6NFvx""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2W6NFvx</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/HealthNews?src=hash""><s>#</s><b>HealthNews</b></a></p>",['https://ift.tt/2W6NFvx'],['HealthNews'],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
immitateNews,Global News Archive,423192296,1.11E+18,/immitateNews/status/1106829204736352257,3/16/19 8:07,1552723620,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World-Herald

As... https://news.immitate.com/2019/03/16/nebraska-iowa-communities-hit-by-devastating-flood-damage-heres-what-you-need-to-know-saturday-omaha-world-herald/ …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World-Herald

As... <a class=""twitter-timeline-link"" data-expanded-url=""https://news.immitate.com/2019/03/16/nebraska-iowa-communities-hit-by-devastating-flood-damage-heres-what-you-need-to-know-saturday-omaha-world-herald/"" dir=""ltr"" href=""https://t.co/kuBaW1pbDa"" rel=""nofollow noopener"" target=""_blank"" title=""https://news.immitate.com/2019/03/16/nebraska-iowa-communities-hit-by-devastating-flood-damage-heres-what-you-need-to-know-saturday-omaha-world-herald/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">news.immitate.com/2019/03/16/neb</span><span class=""invisible"">raska-iowa-communities-hit-by-devastating-flood-damage-heres-what-you-need-to-know-saturday-omaha-world-herald/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://news.immitate.com/2019/03/16/nebraska-iowa-communities-hit-by-devastating-flood-damage-heres-what-you-need-to-know-saturday-omaha-world-herald/'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
julesrs007,Jules For BernieⓋ🌹🐾🐨🐎 #KoalasNotCoal,29393077,1.11E+18,/julesrs007/status/1106827644656644097,3/16/19 8:00,1552723249,HOW TO HELP Nebraska flood victims https://www.1011now.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html … see list of different organizations accepting donations plus a list of items in need,0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">HOW TO HELP <strong>Nebraska</strong> <strong>flood</strong> victims <a class=""twitter-timeline-link"" data-expanded-url=""https://www.1011now.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html"" dir=""ltr"" href=""https://t.co/yIkxo88VJo"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.1011now.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">1011now.com/content/news/H</span><span class=""invisible"">OW-TO-HELP-Nebraska-flood-victims-507197401.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> see list of different organizations accepting donations plus a list of items in <strong>need</strong></p>",['https://www.1011now.com/content/news/HOW-TO-HELP-Nebraska-flood-victims-507197401.html'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
Omaha_Hub,Omaha Hub,1484461387,1.11E+18,/Omaha_Hub/status/1106812435590205440,3/16/19 7:00,1552719622,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Saturday - Omaha World  https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html …",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Saturday - Omaha World  <a class=""twitter-timeline-link"" data-expanded-url=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html"" dir=""ltr"" href=""https://t.co/BQl7geIeui"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">omaha.com/news/nebraska/</span><span class=""invisible"">nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
Nevada,Nevada News,279764229,1.11E+18,/Nevada/status/1106792462956191744,3/16/19 5:41,1552714861,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Friday. http://tinyurl.com/y2jn8rld ",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Friday. <a class=""twitter-timeline-link"" data-expanded-url=""http://tinyurl.com/y2jn8rld"" dir=""ltr"" href=""https://t.co/l6DT95Eg1K"" rel=""nofollow noopener"" target=""_blank"" title=""http://tinyurl.com/y2jn8rld""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">tinyurl.com/y2jn8rld</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://tinyurl.com/y2jn8rld'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
threerivers_ph,Three Rivers Public Health,4714971972,1.11E+18,/threerivers_ph/status/1106781132530638848,3/16/19 4:55,1552712159,"Shelter Update: If you are in need of shelter, please go to Salem Lutheran Church at 401 E. Military Avenue, Fremont, NE.  
Donations are being accepted at Trinity Lutheran, 1546 N Luther Road, Fremont, NE
#flood #fremont #NebraskaFlood #Nebraska",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Shelter Update: If you are in <strong>need</strong> of shelter, please go to Salem Lutheran Church at 401 E. Military Avenue, Fremont, NE.  
Donations are being accepted at Trinity Lutheran, 1546 N Luther Road, Fremont, NE
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flood?src=hash""><s>#</s><b><strong>flood</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/fremont?src=hash""><s>#</s><b>fremont</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NebraskaFlood?src=hash""><s>#</s><b>NebraskaFlood</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Nebraska?src=hash""><s>#</s><b><strong>Nebraska</strong></b></a></p>",[],"['flood', 'fremont', 'NebraskaFlood', 'Nebraska']",FALSE,[],,2,2,0,FALSE,FALSE,,[],floods
wi11ywi11,Brian Williamson,167835482,1.11E+18,/wi11ywi11/status/1106780332529987584,3/16/19 4:52,1552711968,Please send help to the flood victims in Nebraska. We need help now!,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Please send help to the <strong>flood</strong> victims in <strong>Nebraska</strong>. We <strong>need</strong> help now!</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.11E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]",floods
QWarriorQueen,QWarriorQueen🇺🇸⚔️👁‍🗨❤️✝️⭐️⭐️⭐️,1.00E+18,1.11E+18,/QWarriorQueen/status/1106774654113468416,3/16/19 4:30,1552710615,"Nebraska, Iowa communities hit by devastating flood damage. Here's what you need to know Friday https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @owhnews",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Nebraska</strong>, Iowa communities hit by devastating <strong>flood</strong> damage. Here's what you <strong>need</strong> to know Friday <a class=""twitter-timeline-link"" data-expanded-url=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share"" dir=""ltr"" href=""https://t.co/cYHxrVw6dY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">omaha.com/news/nebraska/</span><span class=""invisible"">nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15163577"" dir=""ltr"" href=""/OWHnews""><s>@</s><b>owhnews</b></a></p>",['https://www.omaha.com/news/nebraska/nebraska-iowa-communities-hit-by-devastating-flood-damage-here-s/article_9064ec14-abf4-5d1a-b872-b1ad719a4f2c.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
cindypeg1954,Caitlin's Grandma,2949701776,1.11E+18,/cindypeg1954/status/1106764127933026304,3/16/19 3:48,1552708105,The people of the State of Nebraska need help!  If the Platte and Missouri rivers flood along with all of the Nebraska rivers that have and will continue to dump into them. We will see suffering for even more people!! https://twitter.com/N8theGr8WX/status/1106714945264254976 …,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The people of the State of <strong>Nebraska</strong> <strong>need</strong> help!  If the Platte and Missouri rivers <strong>flood</strong> along with all of the <strong>Nebraska</strong> rivers that have and will continue to dump into them. We will see suffering for even more people!! <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/N8theGr8WX/status/1106714945264254976"" dir=""ltr"" href=""https://t.co/vjzoE56i9h"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/N8theGr8WX/status/1106714945264254976""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/N8theGr8WX/sta</span><span class=""invisible"">tus/1106714945264254976</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/N8theGr8WX/status/1106714945264254976'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
mc6216,m.c62,7.36E+17,1.11E+18,/mc6216/status/1106763810084397056,3/16/19 3:47,1552708029,"@RealJamesWoods I am pretty sure you might not get this being you get a lot of messages but Can you please spread the word most of Nebraska is going thru a flood right now. Towns are under water, we had a dam break. Theses small towns need prayers. Thank you.",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""78523300"" dir=""ltr"" href=""/RealJamesWoods""><s>@</s><b>RealJamesWoods</b></a> I am pretty sure you might not get this being you get a lot of messages but Can you please spread the word most of <strong>Nebraska</strong> is going thru a <strong>flood</strong> right now. Towns are under water, we had a dam break. Theses small towns <strong>need</strong> prayers. Thank you.</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
MsCruz_Omaha,Ms. Mariana Cruz,1646878226,1.11E+18,/MsCruz_Omaha/status/1106761560389767168,3/16/19 3:38,1552707493,"For any Nebraska evacuees displaced by floods, Airbnb is providing some free housing for anyone in need. 
https://www.airbnb.com/welcome/evacuees/nebraskaflood19 …",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">For any <strong>Nebraska</strong> evacuees displaced by <strong>floods</strong>, Airbnb is providing some free housing for anyone in <strong>need</strong>. 
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.airbnb.com/welcome/evacuees/nebraskaflood19"" dir=""ltr"" href=""https://t.co/EXZ4OLmLsY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.airbnb.com/welcome/evacuees/nebraskaflood19""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">airbnb.com/welcome/evacue</span><span class=""invisible"">es/nebraskaflood19</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.airbnb.com/welcome/evacuees/nebraskaflood19'],[],FALSE,[],,6,2,0,FALSE,FALSE,,[],floods
chewbaccasaur,"on all levels except physical, I am a wolf",2784728954,1.11E+18,/chewbaccasaur/status/1106754505054605312,3/16/19 3:10,1552705811,"The lack of news coverage on Nebraska is really disappointing. Whole towns are devastated, people are missing, a few were swept away in the floods. Nearly the entire state is a disaster zone. 
When Hurricane Harvey hit, Nebraska immediately sent aide. We need help too.",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The lack of news coverage on <strong>Nebraska</strong> is really disappointing. Whole towns are devastated, people are missing, a few were swept away in the <strong>floods</strong>. Nearly the entire state is a disaster zone. 
When Hurricane Harvey hit, <strong>Nebraska</strong> immediately sent aide. We <strong>need</strong> help too.</p>",[],[],FALSE,[],,39,9,0,FALSE,FALSE,,[],floods
_RobQuillen,Rob Quillen,558227071,1.11E+18,/_RobQuillen/status/1106753149233258496,3/16/19 3:04,1552705487,"Heading back home to Nebraska after a few days on the road. Last night in a hotel room. Reading tweets, seeing videos of the floods. Heartbroken for so many.  Please let me know how I can help when I get home tomorrow. If you need a place to stay, I have room at my place.",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Heading back home to <strong>Nebraska</strong> after a few days on the road. Last night in a hotel room. Reading tweets, seeing videos of the <strong>floods</strong>. Heartbroken for so many.  Please let me know how I can help when I get home tomorrow. If you <strong>need</strong> a place to stay, I have room at my place.</p>",[],[],FALSE,[],,13,0,0,FALSE,FALSE,,[],floods
ajmk928,AJMK,8.00E+17,1.11E+18,/ajmk928/status/1106751472816082944,3/16/19 2:58,1552705088,"At least you haven’t been blamed for the record, devastating floods in Nebraska. Although, the media would have to actually talk about it for the leftists to notice. The time we need it most, the country doesn’t care!",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">At least you haven’t been blamed for the record, devastating <strong>floods</strong> in <strong>Nebraska</strong>. Although, the media would have to actually talk about it for the leftists to notice. The time we <strong>need</strong> it most, the country doesn’t care!</p>",[],[],FALSE,[],,0,0,0,FALSE,TRUE,1.11E+18,"[{'screen_name': 'RealCandaceO', 'user_id': '878247600096509952'}]",floods
tracyp40114564,tracyp,1.03E+18,1.11E+18,/tracyp40114564/status/1106736284771516417,3/16/19 1:57,1552701467,Hello! Please please see the natural disaster happening in Nebraska right now. Please. We need help too. We are agricultural state. Livestock are dying in floods and in blizzard conditions.  https://www.1011now.com/content/news/Update-on-State-response-to-historically-catastrophic-weather-events-507218781.html?oo …,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello! Please please see the natural disaster happening in <strong>Nebraska</strong> right now. Please. We <strong>need</strong> help too. We are agricultural state. Livestock are dying in <strong>floods</strong> and in blizzard conditions.  <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.1011now.com/content/news/Update-on-State-response-to-historically-catastrophic-weather-events-507218781.html?oo"" dir=""ltr"" href=""https://t.co/xOg2YdkZc0"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.1011now.com/content/news/Update-on-State-response-to-historically-catastrophic-weather-events-507218781.html?oo""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">1011now.com/content/news/U</span><span class=""invisible"">pdate-on-State-response-to-historically-catastrophic-weather-events-507218781.html?oo</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.1011now.com/content/news/Update-on-State-response-to-historically-catastrophic-weather-events-507218781.html?oo'],[],FALSE,[],,0,0,1,TRUE,FALSE,,[],floods
JacobRojas44,Jacob Rojas,396209947,1.11E+18,/JacobRojas44/status/1106731826708729857,3/16/19 1:40,1552700404,There are many people who need help in Nebraska. Here’s a thread with different websites and organizations that show you how to help out those affected by floods in your area. Every little bit helps! #NebraskaStrong,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">There are many people who <strong>need</strong> help in <strong>Nebraska</strong>. Here’s a thread with different websites and organizations that show you how to help out those affected by <strong>floods</strong> in your area. Every little bit helps! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NebraskaStrong?src=hash""><s>#</s><b>NebraskaStrong</b></a></p>",[],['NebraskaStrong'],FALSE,[],,10,5,1,TRUE,FALSE,,[],floods
SharonHieter,Sharon Hieter,464836358,1.11E+18,/SharonHieter/status/1106690418840875014,3/15/19 22:55,1552690531,"To those who don’t know we also had a Blizzard in Nebraska. In less than 48 hours we had blizzard warnings, high wind warnings, severe lightning warnings, and flood warnings. Forget about WHO is saying it and pay attention to the content. Nebraskans are in need of help.",1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To those who don’t know we also had a Blizzard in <strong>Nebraska</strong>. In less than 48 hours we had blizzard warnings, high wind warnings, severe lightning warnings, and <strong>flood</strong> warnings. Forget about WHO is saying it and pay attention to the content. Nebraskans are in <strong>need</strong> of help.</p>",[],[],FALSE,[],,2,0,1,TRUE,TRUE,1.11E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'GovRicketts', 'user_id': '2891165960'}]",floods
Laurind95178255,Laurinda,1.11E+18,1.11E+18,/Laurind95178255/status/1106684374492299264,3/15/19 22:31,1552689090,You can declare tornado & flood areas a natural disaster but what about us in Nebraska??? Where's our help when we need? pic.twitter.com/gE68qeSIk1,1,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You can declare tornado &amp; <strong>flood</strong> areas a natural disaster but what about us in <strong>Nebraska</strong>??? Where's our help when we <strong>need</strong>? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/gE68qeSIk1"">pic.twitter.com/gE68qeSIk1</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/D1u7j9eXcAAO8tc.jpg'],,0,0,0,FALSE,TRUE,1.11E+18,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'GovRicketts', 'user_id': '2891165960'}]",floods
rachael_miner,Rachael Miner,3017788906,1.11E+18,/rachael_miner/status/1106675401907163136,3/15/19 21:55,1552686951,"Here's everything you need to know about the flooding in Nebraska. All of the evacuations, shelter locations, and transportation information. If you end up trapped by flood waters call dial 911 immediately.
https://www.klkntv.com/story/40136080/heres-everything-you-need-to-know-about-flooding-in-the-state-of-nebraska?fbclid=IwAR1xrdy1w45BzGoyqk2TipPWaEpO1TND1G_PjQ9hCeacXuZk7nXF2IcoTWM …pic.twitter.com/Up8iP2wr7p",0,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Here's everything you <strong>need</strong> to know about the flooding in <strong>Nebraska</strong>. All of the evacuations, shelter locations, and transportation information. If you end up trapped by <strong>flood</strong> waters call dial 911 immediately.
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.klkntv.com/story/40136080/heres-everything-you-need-to-know-about-flooding-in-the-state-of-nebraska?fbclid=IwAR1xrdy1w45BzGoyqk2TipPWaEpO1TND1G_PjQ9hCeacXuZk7nXF2IcoTWM"" dir=""ltr"" href=""https://t.co/xwpqbRYMdh"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.klkntv.com/story/40136080/heres-everything-you-need-to-know-about-flooding-in-the-state-of-nebraska?fbclid=IwAR1xrdy1w45BzGoyqk2TipPWaEpO1TND1G_PjQ9hCeacXuZk7nXF2IcoTWM""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">klkntv.com/story/40136080</span><span class=""invisible"">/heres-everything-you-need-to-know-about-flooding-in-the-state-of-nebraska?fbclid=IwAR1xrdy1w45BzGoyqk2TipPWaEpO1TND1G_PjQ9hCeacXuZk7nXF2IcoTWM</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Up8iP2wr7p"">pic.twitter.com/Up8iP2wr7p</a></p>",['https://www.klkntv.com/story/40136080/heres-everything-you-need-to-know-about-flooding-in-the-state-of-nebraska?fbclid=IwAR1xrdy1w45BzGoyqk2TipPWaEpO1TND1G_PjQ9hCeacXuZk7nXF2IcoTWM'],[],TRUE,['https://pbs.twimg.com/media/D1uzZcSXcAUAXCq.jpg'],,0,0,0,FALSE,FALSE,,[],floods
